nv xu	女婿	0.690
nv yin	女阴	0.680
nv ying	女婴	0.680
nv yong	女佣	0.680
nv you	女友	0.690
nv you	女优	0.680
nv zhen	女真	0.690
nv zhen	女贞	0.680
nv zhen yu	女真语	0.700
nv zhu ren	女主人	0.710
nv zhu ren gong	女主人公	0.680
nv zhuang	女装	0.680
nv zi	女子	0.690
nv zi can zheng quan	女子参政权	0.670
nv zu	女足	0.690
nve	虐	0.630
nve	疟	0.620
nve dai	虐待	0.690
nve dai kuang	虐待狂	0.710
nve ji	疟疾	0.680
nve ji bing	疟疾病	0.700
nve lian	虐恋	0.680
nve sha	虐杀	0.680
nve wen	疟蚊	0.680
nve xin	虐心	0.690
nve yuan chong	疟原虫	0.700
o	哦	0.630
o	喔	0.630
o	噢	0.630
o	嚄	0.630
o huo	哦豁	0.690
o mai ga	哦买嘎	0.700
o mai ga	噢买嘎	0.700
o xing tui	O型腿	0.670
ou	偶	0.630
ou	吽	0.630
ou	禺	0.630
ou	耦	0.630
ou	藕	0.630
ou	区	0.620
ou	呕	0.620
ou	怄	0.620
ou	欧	0.620
ou	殴	0.620
ou	沤	0.620
ou	瓯	0.620
ou	讴	0.620
ou	鸥	0.620
ou an zu zhi	欧安组织	0.670
ou ba	欧巴	0.680
ou ba ma	欧巴马	0.700
ou ba sang	欧巴桑	0.700
ou ban jiu	欧斑鸠	0.700
ou bao	欧包	0.680
ou bao	欧宝	0.680
ou bo	欧泊	0.680
ou bo lin	欧柏林	0.700
ou bu	沤步	0.680
ou che qian	欧车前	0.700
ou chu wu	呕出物	0.700
ou da	殴打	0.680
ou da zui	殴打罪	0.700
ou dang	沤凼	0.680
ou dang gui	欧当归	0.700
ou die yu	欧蝶鱼	0.700
ou dou	殴斗	0.680
ou duan si lian	藕断丝连	0.670
ou er	偶而	0.690
ou er	偶尔	0.680
ou fan	偶犯	0.690
ou fei	沤肥	0.680
ou fen	欧分	0.680
ou ge	欧鸽	0.680
ou ge	讴歌	0.680
ou ge dong	欧歌鸫	0.700
ou gong ti	欧共体	0.700
ou guan	欧冠	0.680
ou hai	瓯海	0.680
ou hai qu	瓯海区	0.700
ou han shu	偶函数	0.700
ou he	偶合	0.690
ou he	耦合	0.690
ou ji	偶极	0.680
ou ji li de	欧几里得	0.670
ou ji li de	欧几里德	0.670
ou ji sang	欧吉桑	0.700
ou jian	偶见	0.680
ou jin ban heng	欧金斑鸻	0.670
ou jin chi que	欧金翅雀	0.670
ou ju	耦居	0.690
ou la	欧拉	0.680
ou lai ya	欧莱雅	0.700
ou le	欧了	0.680
ou lei	欧蕾	0.680
ou li bi de si	欧里庇得斯	0.670
ou lian fan ying	偶联反应	0.670
ou lian jing ti guan	耦联晶体管	0.670
ou liu ying	欧柳莺	0.700
ou luo ba	欧罗巴	0.700
ou luo ba zhou	欧罗巴洲	0.670
ou mai ga	偶买嘎	0.700
ou mai ga	欧买嘎	0.700
ou mei	欧美	0.680
ou meng	欧盟	0.680
ou meng wei yuan hui	欧盟委员会	0.670
ou mi ga	欧米伽	0.700
ou mi jia biao gong si	欧米茄表公司	0.670
ou mi ya gei	欧咪呀给	0.670
ou mu	欧姆	0.680
ou mu dan	欧姆蛋	0.700
ou mu long	欧姆龙	0.700
ou na xi si	欧纳西斯	0.670
ou ni	欧尼	0.680
ou pai	欧派	0.680
ou pei ke	欧佩克	0.700
ou qi	呕气	0.680
ou qi	怄气	0.680
ou qi	欧气	0.680
ou qin	欧芹	0.680
ou ran	偶然	0.690
ou ran shi jian	偶然事件	0.680
ou ran xing	偶然性	0.710
ou ren	偶人	0.690
ou ren	欧仁	0.680
ou ruo la	欧若拉	0.700
ou shi	欧式	0.680
ou shi	欧氏	0.680
ou shi heng	欧石鸻	0.700
ou shi ji he	欧式几何	0.670
ou shi ji he xue	欧式几何学	0.670
ou shi ji he xue	欧氏几何学	0.670
ou shi luo	欧莳萝	0.700
ou shu	偶数	0.680
ou ti	偶蹄	0.690
ou ti lei	偶蹄类	0.700
ou ti mu	偶蹄目	0.710
ou tu	呕吐	0.680
ou tu wu	呕吐物	0.700
ou wen	欧文	0.680
ou wen si	欧文斯	0.700
ou xiang	偶像	0.690
ou xiang bao fu	偶像包袱	0.680
ou xiang ju	偶像剧	0.700
ou xin li xue	呕心沥血	0.670
ou ya	吽呀	0.690
ou ya	吽牙	0.690
ou ya	欧亚	0.680
ou ya da lu	欧亚大陆	0.670
ou ya hong wei qu	欧亚红尾鸲	0.670
ou ya kuang	欧亚𫛭	0.660
ou ya qu	欧亚鸲	0.700
ou ya xi que	欧亚喜鹊	0.670
ou yang	欧阳	0.680
ou yang xiu	欧阳修	0.700
ou yang xun	欧阳询	0.700
ou yang yu qian	欧阳予倩	0.670
ou ye ying	欧夜鹰	0.700
ou yi	偶一	0.690
ou yi wei zhi	偶一为之	0.670
ou yin	讴吟	0.680
ou yu	偶遇	0.690
ou yu	耦语	0.680
ou yu qi shi	偶语弃市	0.670
ou yuan	欧元	0.680
ou yuan	耦园	0.680
ou yuan qu	欧元区	0.700
ou zha	欧楂	0.680
ou zhen	欧榛	0.680
ou zhou	欧洲	0.680
ou zhou bei	欧洲杯	0.700
ou zhou da lu	欧洲大陆	0.670
ou zhou dian shi	欧洲电视	0.670
ou zhou fa yuan	欧洲法院	0.670
ou zhou fang feng	欧洲防风	0.670
ou zhou ge chang da sai	欧洲歌唱大赛	0.670
ou zhou gong tong shi chang	欧洲共同市场	0.670
ou zhou gong tong ti	欧洲共同体	0.670
ou zhou hang tian ju	欧洲航天局	0.670
ou zhou he zi zhong xin	欧洲核子中心	0.670
ou zhou li shi hui	欧洲理事会	0.670
ou zhou lian meng	欧洲联盟	0.670
ou zhou ren	欧洲人	0.700
ou zhou shan yang	欧洲山杨	0.670
ou zhou xing jing zu zhi	欧洲刑警组织	0.670
ou zhou yi hui	欧洲议会	0.670
ou zhou zhi xing	欧洲之星	0.670
ou zhou zhong yang yin hang	欧洲中央银行	0.670
ou zhu	欧猪	0.680
ou zui zao ou	鸥嘴噪鸥	0.670
pa	啪	0.630
pa	帕	0.630
pa	怕	0.630
pa	扒	0.630
pa	掱	0.630
pa	杷	0.630
pa	派	0.630
pa	爬	0.630
pa	琶	0.630
pa	筢	0.630
pa	耙	0.630
pa	苩	0.630
pa	葩	0.630
pa	趴	0.630
pa	跁	0.630
pa	钯	0.620
pa cha	啪嚓	0.690
pa chong	爬虫	0.680
pa chong dong wu	爬虫动物	0.670
pa chong lei	爬虫类	0.700
pa da	啪哒	0.680
pa de nen shen miao	帕德嫩神庙	0.670
pa di er	帕蒂尔	0.700
pa er duo	耙耳朵	0.710
pa er wa di	帕尔瓦蒂	0.670
pa fan	扒饭	0.680
pa fen	扒粪	0.680
pa fu	趴伏	0.690
pa fu si	帕福斯	0.710
pa gan	爬竿	0.690
pa gao	扒糕	0.690
pa gao cai di	扒高踩低	0.680
pa ge ni ni	帕格尼尼	0.680
pa ge zi	爬格子	0.710
pa guo pa guo	帕果帕果	0.680
pa hui	扒灰	0.690
pa hui	爬灰	0.690
pa jin sen	帕金森	0.710
pa jin sen bing	帕金森病	0.680
pa jin sen shi zheng	帕金森氏症	0.680
pa la	扒拉	0.690
pa la ma li bo	帕拉马里博	0.670
pa la sai er su si	帕拉塞尔苏斯	0.670
pa lan ka	帕兰卡	0.700
pa lao	帕劳	0.680
pa lao po	怕老婆	0.710
pa lei tuo	帕累托	0.710
pa lei tuo fa ze	帕累托法则	0.670
pa lei tuo zui you	帕累托最优	0.670
pa li	扒犁	0.690
pa li	爬犁	0.690
pa li ji er	帕利基尔	0.670
pa lou	扒搂	0.680
pa ma sen	帕玛森	0.700
pa ma sen	帕马森	0.700
pa mi er	帕米尔	0.700
pa mi er gao yuan	帕米尔高原	0.670
pa nei er	帕内尔	0.700
pa neng	帕能	0.690
pa ni ba te	帕尼巴特	0.680
pa ni ni	帕尼尼	0.710
pa pa pa	啪啪啪	0.710
pa pa zou	趴趴走	0.710
pa pi ti	帕皮提	0.710
pa po	爬坡	0.690
pa qiang	爬墙	0.680
pa qie	扒窃	0.680
pa sa te	帕萨特	0.700
pa shan	爬山	0.690
pa shan hu	爬山虎	0.710
pa shan she shui	爬山涉水	0.680
pa shang	爬上	0.690
pa sheng	怕生	0.690
pa sheng	爬升	0.690
pa shi	怕事	0.690
pa shou	扒手	0.690
pa shu	爬梳	0.690
pa si	帕斯	0.690
pa si	怕死	0.690
pa si	派司	0.690
pa si gui	怕死鬼	0.710
pa si ka	帕斯卡	0.710
pa si ka er	帕斯卡尔	0.670
pa si ka liu bian xing	帕斯卡六边形	0.670
pa si ka san jiao xing	帕斯卡三角形	0.680
pa ta ya	帕塔亚	0.700
pa tai nong	帕台农	0.700
pa tai nong shen miao	帕台农神庙	0.670
pa te li ke	帕特里克	0.680
pa te li xia	帕特里夏	0.680
pa te li xia	帕特丽夏	0.670
pa ti	趴踢	0.690
pa ti	趴体	0.680
pa ti nong shen miao	帕提侬神庙	0.670
pa ti ya ren	帕提亚人	0.670
pa wa luo di	帕瓦罗蒂	0.670
pa wo	趴窝	0.680
pa xi	帕西	0.690
pa xia	帕夏	0.690
pa xia	爬虾	0.680
pa xing	爬行	0.690
pa xing dong wu	爬行动物	0.670
pa xing lei	爬行类	0.700
pa xiu	怕羞	0.690
pa yang	怕痒	0.680
pa yin	琶音	0.690
pa yong	爬泳	0.690
pa zhou	琶洲	0.690
pa zi	帕子	0.690
pa zi	筢子	0.690
pa zi	耙子	0.690
pai	俳	0.630
pai	哌	0.630
pai	徘	0.630
pai	拍	0.630
pai	排	0.630
pai	棑	0.630
pai	派	0.630
pai	湃	0.630
pai	牌	0.630
pai	簰	0.630
pai	蒎	0.630
pai	輫	0.630
pai	迫	0.630
pai an	拍岸	0.690
pai an	拍案	0.690
pai an er qi	拍案而起	0.680
pai an jiao jue	拍案叫绝	0.670
pai an jing qi	拍案惊奇	0.670
pai ban	拍板	0.690
pai ban	排版	0.690
pai ban	排班	0.690
pai bi	排比	0.690
pai bian	排便	0.690
pai bian	牌匾	0.690
pai bie	派别	0.680
pai bing	派兵	0.690
pai bu	排布	0.680
pai cha	排插	0.690
pai cha	排查	0.690
pai chang	排场	0.680
pai chi	排斥	0.690
pai chi	排翅	0.690
pai chu	拍出	0.690
pai chu	排出	0.690
pai chu	排除	0.690
pai chu	派出	0.690
pai chu suo	派出所	0.710
pai chu wan nan	排除万难	0.670
pai cui xi ya	派翠西亚	0.670
pai cuo	排错	0.680
pai da	拍打	0.690
pai dan	派单	0.680
pai dang	拍档	0.680
pai dang	排挡	0.680
pai dang	排档	0.680
pai deng jie	排灯节	0.700
pai dian	拍点	0.680
pai dian	拍电	0.680
pai dian ying	拍电影	0.700
pai ding	哌啶	0.690
pai ding	排定	0.690
pai ding	派定	0.690
pai du	排毒	0.690
pai dui	排队	0.680
pai dui	派对	0.680
pai fa	拍发	0.680
pai fang	排放	0.690
pai fang	牌坊	0.690
pai feng kou	排风口	0.700
pai gou	派购	0.680
pai gu	排骨	0.690
pai gu jing	排骨精	0.710
pai hai	排海	0.690
pai hang	排行	0.690
pai hang bang	排行榜	0.710
pai hao	拍号	0.680
pai hao	牌号	0.680
pai hong	排洪	0.690
pai hua	排华	0.680
pai hua fa an	排华法案	0.670
pai huai	俳佪	0.690
pai huai	徘徊	0.690
pai huang gua	拍黄瓜	0.700
pai ji	拍击	0.680
pai ji	排挤	0.680
pai ji pao	迫击炮	0.700
pai jia	牌价	0.680
pai jian	排检	0.680
pai jie	排解	0.690
pai jing	排精	0.690
pai jiu	牌九	0.690
pai ju	俳句	0.690
pai ju	牌局	0.690
pai ke	拍客	0.690
pai ke	排客	0.690
pai ke	派克	0.690
pai ke da yi	派克大衣	0.680
pai kong	排空	0.690
pai la meng ying ye	派拉蒙影业	0.670
pai lao	排涝	0.680
pai lei	排雷	0.690
pai li ao	派力奥	0.700
pai li de	拍立得	0.710
pai lian	排练	0.680
pai liang	排量	0.690
pai lie	排列	0.690
pai lou	牌楼	0.680
pai luan	排卵	0.690
pai lv	排律	0.690
pai ma	拍马	0.680
pai ma pi	拍马屁	0.700
pai mai	拍卖	0.680
pai mai hui	拍卖会	0.700
pai mai shang	拍卖商	0.700
pai man	排满	0.680
pai men	排闷	0.680
pai mian	排面	0.690
pai ming	排名	0.690
pai ming bang	排名榜	0.710
pai ming biao	排名表	0.710
pai mu	排母	0.690
pai nan jie fen	排难解纷	0.670
pai niao	排尿	0.690
pai ou	排偶	0.690
pai pai pi gu zou ren	拍拍屁股走人	0.680
pai pao	排炮	0.690
pai pian	拍片	0.690
pai pian	排片	0.690
pai po zi	拍婆子	0.710
pai qi	排气	0.680
pai qi chang dui	排起长队	0.670
pai qi guan	排气管	0.700
pai qi kong	排气孔	0.700
pai qi shan	排气扇	0.700
pai qian	排遣	0.690
pai qian	派遣	0.690
pai qiang	排枪	0.680
pai qin	哌嗪	0.690
pai qiu	排球	0.690
pai ren	派任	0.690
pai ru	排入	0.690
pai shan dao hai	排山倒海	0.680
pai shang yong chang	派上用场	0.670
pai she	排射	0.690
pai she	拍摄	0.680
pai sheng	排笙	0.690
pai sheng	派生	0.690
pai sheng ci	派生词	0.700
pai shi	派势	0.680
pai shou	拍手	0.690
pai shui	排水	0.690
pai shui gou	排水沟	0.700
pai shui guan	排水管	0.710
pai shui kong	排水孔	0.710
pai shui kou	排水口	0.710
pai shui liang	排水量	0.710
pai shui qu	排水渠	0.710
pai si tuo	派斯托	0.710
pai song	派送	0.690
pai ta	排他	0.690
pai ta xing	排他性	0.710
pai ti ding	哌替啶	0.710
pai tou	派头	0.680
pai tou bing	排头兵	0.700
pai tuo	拍拖	0.690
pai wai	排外	0.690
pai wan zu	排湾族	0.700
pai wei	牌位	0.690
pai wu	排屋	0.690
pai wu	排污	0.690
pai wu	排舞	0.690
pai wu guan	排污管	0.710
pai xi	派系	0.690
pai xi	拍戏	0.680
pai xi	牌戏	0.680
pai xiao	排箫	0.680
pai xie	排泄	0.690
pai xie	拍谢	0.680
pai xie	排泻	0.680
pai xie wu	排泄物	0.710
pai xie wu	排泻物	0.700
pai xie xi tong	排泄系统	0.670
pai xing	派性	0.690
pai xing	牌型	0.690
pai xiong pu	拍胸脯	0.710
pai xu	排序	0.690
pai yan	拍演	0.690
pai yan	排演	0.690
pai yan	排烟	0.680
pai yi	排遗	0.680
pai yi	派遗	0.680
pai yin	排印	0.690
pai you	排犹	0.680
pai you jie nan	排忧解难	0.670
pai you zhu yi	排犹主义	0.670
pai yuan	派员	0.680
pai zhang	排长	0.680
pai zhao	拍照	0.690
pai zhao	牌照	0.690
pai zhen	排针	0.680
pai zhi bu	拍纸簿	0.700
pai zhu	派驻	0.680
pai zhuan	拍砖	0.680
pai zhuo	牌桌	0.690
pai zi	拍子	0.690
pai zi	牌子	0.690
pai zou	排走	0.690
pai zu	牌组	0.680
pan	判	0.630
pan	叛	0.630
pan	媻	0.630
pan	幋	0.630
pan	扳	0.630
pan	拚	0.630
pan	攀	0.630
pan	柈	0.630
pan	槃	0.630
pan	泮	0.630
pan	湴	0.630
pan	潘	0.630
pan	爿	0.630
pan	畔	0.630
pan	番	0.630
pan	盼	0.630
pan	眅	0.630
pan	磐	0.630
pan	磻	0.630
pan	縏	0.630
pan	胖	0.630
pan	般	0.630
pan	蟠	0.630
pan	袢	0.630
pan	襻	0.630
pan	詊	0.630
pan	鋬	0.630
pan	鞶	0.630
pan	頖	0.630
pan	板	0.620
pan	盘	0.620
pan	蹒	0.620
pan an	潘安	0.690
pan an	磐安	0.690
pan an xian	磐安县	0.700
pan bi	攀比	0.690
pan bian	叛变	0.680
pan bie	判别	0.680
pan bie shi	判别式	0.700
pan bo	盘剥	0.680
pan bo	盘驳	0.680
pan cai	拚财	0.680
pan can	盘餐	0.680
pan cha	盘察	0.680
pan cha	盘查	0.680
pan chan	盘缠	0.680
pan che	攀扯	0.690
pan cheng	盘秤	0.680
pan cheng	盘程	0.680
pan chu	拚除	0.690
pan chu	判处	0.680
pan chuan	盘川	0.680
pan cuo	盘错	0.680
pan dai	盘带	0.680
pan dang	叛党	0.680
pan dao	盘倒	0.680
pan dao	盘道	0.680
pan deng	攀登	0.690
pan di	盘底	0.680
pan dian	盘店	0.680
pan dian	盘点	0.680
pan ding	判定	0.690
pan du	判读	0.680
pan duan	判断	0.680
pan duan li	判断力	0.700
pan duan yu	判断语	0.700
pan duo la	潘多拉	0.710
pan duo la	潘朵拉	0.710
pan duo la mo he	潘多拉魔盒	0.680
pan fa	判罚	0.680
pan fei	叛匪	0.690
pan fei	盘费	0.680
pan fu	攀附	0.690
pan fu	盘符	0.680
pan fu	盼复	0.680
pan fu quan gui	攀附权贵	0.670
pan gang zi	盘杠子	0.700
pan gao jie gui	攀高结贵	0.670
pan gao zhi	攀高枝	0.710
pan gen	盘亘	0.680
pan gen cuo jie	盘根错节	0.670
pan gen cuo jie	蟠根错节	0.670
pan gen jiu di	盘根究底	0.670
pan gen wen di	盘根问底	0.670
pan gong	攀供	0.690
pan gu	盘古	0.680
pan gu shi	盘古氏	0.700
pan guan	判官	0.690
pan guan	盘管	0.680
pan guo	叛国	0.680
pan guo zui	叛国罪	0.700
pan hai	攀害	0.690
pan huan	般桓	0.690
pan huan	盘桓	0.680
pan huo	盘活	0.680
pan huo	盘货	0.680
pan ji	潘集	0.690
pan ji qu	潘集区	0.700
pan ji wen	潘基文	0.710
pan jiao	叛教	0.690
pan jie	盘诘	0.680
pan jin	盘锦	0.680
pan jin lian	潘金莲	0.700
pan jin shi	盘锦市	0.700
pan ju	蟠踞	0.690
pan ju	判据	0.680
pan ju	盘据	0.680
pan ju	盘踞	0.680
pan ju	蟠据	0.680
pan jue	判决	0.680
pan jun	叛军	0.680
pan lai	盼睐	0.680
pan le	般乐	0.680
pan li	判例	0.690
pan li	叛离	0.680
pan li fa	判例法	0.710
pan ling	判令	0.690
pan long	盘龙	0.680
pan long	蟠龙	0.680
pan long fu feng	攀龙附凤	0.670
pan long qu	盘龙区	0.700
pan long wo hu	盘龙卧虎	0.670
pan luan	叛乱	0.680
pan luan zui	叛乱罪	0.700
pan mai	叛卖	0.680
pan mei	判袂	0.690
pan ming	判明	0.690
pan ming	拚命	0.690
pan ni	叛逆	0.690
pan ni xi lin	盘尼西林	0.670
pan ni zhe	叛逆者	0.710
pan nong	盘弄	0.680
pan pa	攀爬	0.690
pan pan	盘盘	0.680
pan pei	判赔	0.680
pan qi	拚弃	0.680
pan qin	攀亲	0.680
pan qin dao gu	攀亲道故	0.670
pan qiu	盘球	0.680
pan qu	拚去	0.690
pan qu	蟠曲	0.690
pan qu	盘曲	0.680
pan qu jiu	潘趣酒	0.710
pan ran	判然	0.690
pan rao	盘绕	0.680
pan ruo liang ren	判若两人	0.670
pan ruo yun ni	判若云泥	0.670
pan shan	盘山	0.680
pan shan	盘跚	0.680
pan shan	蹒跚	0.680
pan shan bu qian	蹒跚不前	0.670
pan shan jia	攀山家	0.710
pan shan xian	盘山县	0.700
pan shen	盘审	0.680
pan sheng	攀升	0.690
pan shi	磐石	0.690
pan shi	蟠石	0.690
pan shi	盘石	0.680
pan shi shi	磐石市	0.710
pan si	拚死	0.690
pan si	潘斯	0.690
pan suan	盘算	0.680
pan sun	盘飧	0.680
pan ta na er	潘塔纳尔	0.670
pan tai ke si	潘太克斯	0.680
pan tan	攀谈	0.680
pan tao	叛逃	0.690
pan tao	蟠桃	0.690
pan ti	盘梯	0.680
pan ting	潘婷	0.690
pan tong	潘通	0.690
pan tou	盘头	0.680
pan tou	盼头	0.680
pan tu	叛徒	0.690
pan tui	盘腿	0.680
pan tuo	盘陀	0.680
pan tuo lu	盘陀路	0.700
pan wan	盘碗	0.680
pan wang	盼望	0.690
pan wei shu que	盘尾树鹊	0.670
pan wei si chong	蟠尾丝虫	0.670
pan wei si chong zheng	蟠尾丝虫症	0.670
pan wen	盘问	0.680
pan wu	攀诬	0.680
pan wu xian hai	攀诬陷害	0.670
pan xi	盘膝	0.680
pan xiang	盘香	0.680
pan xing	判刑	0.690
pan xing xing pan yue liang	盼星星盼月亮	0.680
pan xuan	盘旋	0.680
pan xuan qu zhe	盘旋曲折	0.670
pan yan	攀岩	0.690
pan yang	盘羊	0.680
pan you	般游	0.680
pan yu	番禺	0.690
pan yu qu	番禺区	0.700
pan yuan	攀援	0.690
pan yuan	畔援	0.690
pan yuan	攀缘	0.680
pan yue	攀越	0.690
pan yue	潘岳	0.690
pan zei	叛贼	0.680
pan zhe	攀折	0.690
pan zhi hua	攀枝花	0.710
pan zhi hua shi	攀枝花市	0.680
pan zhou	盘州	0.680
pan zhou shi	盘州市	0.700
pan zi	盘子	0.680
pan zui	判罪	0.690
pan zuo	盘坐	0.680
pang	乓	0.630
pang	厖	0.630
pang	嗙	0.630
pang	尨	0.630
pang	庬	0.630
pang	彷	0.630
pang	徬	0.630
pang	旁	0.630
pang	滂	0.630
pang	磅	0.630
pang	耪	0.630
pang	胖	0.630
pang	膀	0.630
pang	螃	0.630
pang	逄	0.630
pang	雱	0.630
pang	髈	0.630
pang	厐	0.620
pang	庞	0.620
pang	鳑	0.620
pang bai	旁白	0.690
pang bei	庞贝	0.680
pang bian	旁边	0.680
pang bo	磅礴	0.680
pang chou	滂臭	0.690
pang ci	胖次	0.690
pang da	庞大	0.680
pang da hai	胖大海	0.710
pang de	庞德	0.680
pang de jie	庞德街	0.700
pang du du	胖嘟嘟	0.710
pang dun dun	胖墩墩	0.710
pang guan	旁观	0.680
pang guan zhe	旁观者	0.700
pang guan zhe qing	旁观者清	0.670
pang guang	膀胱	0.690
pang guang qi hua	膀胱气化	0.670
pang guang yan	膀胱炎	0.710
pang hu hu	胖乎乎	0.710
pang huang	彷徨	0.690
pang huang	旁皇	0.690
pang jia lai	庞加莱	0.700
pang jian ji	旁腱肌	0.710
pang juan	庞涓	0.680
pang ke	庞克	0.680
pang lu	旁路	0.690
pang men	旁门	0.680
pang men zuo dao	旁门左道	0.670
pang pei	庞培	0.680
pang pi	鳑鲏	0.680
pang qiao ce ji	旁敲侧击	0.670
pang ran da wu	庞然大物	0.670
pang ren	旁人	0.690
pang ren	胖人	0.690
pang ruo wu ren	旁若无人	0.670
pang shi	旁氏	0.690
pang shi	庞氏	0.680
pang shi pian ju	庞氏骗局	0.670
pang ting	旁听	0.680
pang ting sheng	旁听生	0.700
pang tou yu	胖头鱼	0.700
pang tuo	滂沱	0.690
pang tuo da yu	滂沱大雨	0.680
pang wu	旁骛	0.680
pang xi	旁系	0.690
pang xie	螃蟹	0.690
pang yang	彷徉	0.690
pang za	庞杂	0.680
pang zhe pu	旁遮普	0.710
pang zhe pu bang	旁遮普邦	0.680
pang zhe pu sheng	旁遮普省	0.680
pang zheng	旁证	0.680
pang zi	胖子	0.690
pang zi	庞兹	0.680
pang zou	胖揍	0.690
pao	刨	0.630
pao	匏	0.630
pao	咆	0.630
pao	庖	0.630
pao	泡	0.630
pao	炮	0.630
pao	炰	0.630
pao	狍	0.630
pao	礮	0.630
pao	脬	0.630
pao	藨	0.630
pao	袍	0.630
pao	跑	0.630
pao	鞄	0.630
pao	麃	0.630
pao	麅	0.630
pao	麭	0.630
pao	抛	0.620
pao	疱	0.620
pao ba	泡吧	0.690
pao bian	跑遍	0.690
pao biao	跑表	0.680
pao bing	炮兵	0.690
pao bing hao	泡病号	0.700
pao bu	跑步	0.690
pao bu	抛补	0.680
pao bu ji	跑步机	0.700
pao bu tao li	抛补套利	0.670
pao bu zhe	跑步者	0.710
pao cai	泡菜	0.690
pao cai guo	泡菜国	0.700
pao cai qiu	泡菜球	0.710
pao cha	泡茶	0.690
pao che	跑车	0.680
pao chu	跑出	0.690
pao chu	庖厨	0.680
pao chu	抛出	0.680
pao da fen	泡打粉	0.710
pao dan	炮弹	0.680
pao dan keng	炮弹坑	0.700
pao dao	跑刀	0.690
pao dao	跑道	0.690
pao dian	跑电	0.680
pao diao	跑掉	0.690
pao diao	跑调	0.680
pao du	跑肚	0.690
pao er	炮耳	0.690
pao fa	跑法	0.690
pao fa	泡发	0.680
pao fan	泡饭	0.680
pao fei	抛费	0.680
pao fen	跑分	0.690
pao fu	泡芙	0.690
pao fu qi zi	抛夫弃子	0.670
pao fu ren	泡芙人	0.710
pao gen	刨根	0.690
pao gen wen di	刨根问底	0.670
pao guan	跑官	0.690
pao guang	抛光	0.680
pao hong	炮轰	0.680
pao huang	抛荒	0.680
pao hui	炮灰	0.690
pao huo	炮火	0.690
pao huo	泡货	0.680
pao huo lian tian	炮火连天	0.670
pao ji	炮击	0.680
pao jia qi zi	抛家弃子	0.670
pao jian	炮舰	0.680
pao jiang hu	跑江湖	0.710
pao jiao	泡椒	0.690
pao jiao	泡脚	0.680
pao jing bao	跑警报	0.700
pao jue	炮决	0.680
pao ka	跑咖	0.690
pao kai	抛开	0.680
pao kong	抛空	0.680
pao ku	跑酷	0.690
pao lai pao qu	跑来跑去	0.670
pao lei	跑垒	0.680
pao lei yuan	跑垒员	0.700
pao li	抛离	0.680
pao lian	抛脸	0.680
pao lian	炮炼	0.680
pao long tao	跑龙套	0.700
pao lu	跑路	0.690
pao luo	炮烙	0.690
pao ma	跑马	0.680
pao ma chang	跑马场	0.700
pao ma deng	跑马灯	0.700
pao ma di	跑马地	0.700
pao ma quan di	跑马圈地	0.670
pao ma shan	跑马山	0.700
pao ma ting	跑马厅	0.700
pao mao	抛锚	0.680
pao mei yan	抛媚眼	0.700
pao mian	泡棉	0.690
pao mian	泡面	0.680
pao mo	泡沫	0.690
pao mo	泡馍	0.680
pao mo gu	泡蘑菇	0.710
pao mo jing ji	泡沫经济	0.670
pao mo su liao	泡沫塑料	0.680
pao niu	泡妞	0.690
pao pao	泡泡	0.690
pao pao dian dian	跑跑颠颠	0.670
pao pao kou xiang tang	泡泡口香糖	0.680
pao pao sha	泡泡纱	0.700
pao pao tang	泡泡糖	0.710
pao pao wa	泡泡袜	0.700
pao pao yu	泡泡浴	0.710
pao pao yu lu	泡泡浴露	0.680
pao piao	跑票	0.690
pao qi	抛弃	0.680
pao qi qi zi	抛妻弃子	0.670
pao qian	炮钎	0.680
pao que	抛却	0.680
pao sa	抛撒	0.680
pao sa	抛洒	0.680
pao san	抛散	0.680
pao she	抛射	0.680
pao she ti	抛射体	0.700
pao she wu	抛射物	0.700
pao sheng ou	抛生藕	0.700
pao shou	抛售	0.680
pao shou	炮手	0.680
pao shui	泡水	0.690
pao ta	炮塔	0.690
pao tai	炮台	0.680
pao tang	跑堂	0.690
pao tang	泡汤	0.680
pao teng	泡腾	0.680
pao teng pian	泡腾片	0.700
pao ti	抛体	0.680
pao ti	跑题	0.680
pao ting	炮艇	0.680
pao ting ji	炮艇机	0.700
pao tong	泡桐	0.690
pao tong	炮铜	0.680
pao tong se	炮铜色	0.700
pao tou lu mian	抛头露面	0.670
pao tuan	跑团	0.680
pao tui	跑腿	0.690
pao tui zi	跑腿子	0.710
pao wei	跑味	0.690
pao wen quan	泡温泉	0.700
pao wu mian	抛物面	0.700
pao wu xian	抛物线	0.700
pao xi shi	庖牺氏	0.700
pao xia	抛下	0.680
pao xiang	炮响	0.680
pao xiao	咆哮	0.690
pao xiao ru lei	咆哮如雷	0.680
pao xie	跑鞋	0.690
pao xiu qiu	抛绣球	0.700
pao xuan	泡漩	0.690
pao ye wu	跑业务	0.700
pao ying	泡影	0.690
pao ying	跑赢	0.680
pao you	炮友	0.690
pao zao	泡澡	0.690
pao ze	袍泽	0.680
pao zhan	炮战	0.680
pao zhang	炮仗	0.690
pao zhao ta	泡罩塔	0.710
pao zhe	跑者	0.690
pao zhen	疱疹	0.680
pao zhen bing du	疱疹病毒	0.670
pao zhi	抛掷	0.680
pao zhi	泡制	0.680
pao zhi	炮制	0.680
pao zhu	炮竹	0.690
